EDULIT_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",CHL,Chile,2013,2013,1.00062,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",CHL,Chile,2015,2015,0.99299,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",COL,Colombia,2012,2012,0.89182,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",COL,Colombia,2013,2013,0.86958,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",COL,Colombia,2014,2014,0.91009,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",COL,Colombia,2015,2015,1.05334,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",COL,Colombia,2016,2016,0.9279,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",CRI,Costa Rica,2012,2012,0.94806,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",CRI,Costa Rica,2013,2013,0.97968,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",CRI,Costa Rica,2014,2014,0.96061,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",CRI,Costa Rica,2015,2015,0.9786,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",CRI,Costa Rica,2016,2016,0.99287,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",DOM,Dominican Republic,2012,2012,0.86569,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",DOM,Dominican Republic,2013,2013,0.97733,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",DOM,Dominican Republic,2014,2014,1.00074,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",DOM,Dominican Republic,2015,2015,0.94075,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",DOM,Dominican Republic,2016,2016,0.97296,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",ECU,Ecuador,2012,2012,0.97212,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",ECU,Ecuador,2013,2013,0.97925,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",ECU,Ecuador,2014,2014,0.99209,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",ECU,Ecuador,2015,2015,0.98488,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",ECU,Ecuador,2016,2016,0.98081,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",EGY,Egypt,2014,2014,1.1818,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",SLV,El Salvador,2012,2012,0.85127,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",SLV,El Salvador,2013,2013,0.88693,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",SLV,El Salvador,2014,2014,0.92122,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",SLV,El Salvador,2015,2015,0.87586,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",SLV,El Salvador,2016,2016,0.88947,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",ETH,Ethiopia,2016,2016,,a,Category not applicable
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",GUY,Guyana,2014,2014,1.03261,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",HND,Honduras,2012,2012,0.77966,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",HND,Honduras,2013,2013,0.8686,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",HND,Honduras,2014,2014,0.86109,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",HND,Honduras,2015,2015,0.89993,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",HND,Honduras,2016,2016,0.76501,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",LSO,Lesotho,2014,2014,0.87427,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",LBR,Liberia,2013,2013,0.67507,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",MWI,Malawi,2016,2016,0.68535,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",MDA,Republic of Moldova,2012,2012,1.00725,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",NPL,Nepal,2014,2014,0.87879,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",NPL,Nepal,2016,2016,0.83545,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",NIC,Nicaragua,2014,2014,0.61217,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",NGA,Nigeria,2013,2013,0.9739,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",NGA,Nigeria,2016,2016,0.96035,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",PAK,Pakistan,2012,2012,1.22256,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",PAN,Panama,2013,2013,0.96956,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",PAN,Panama,2014,2014,0.9585,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",PAN,Panama,2015,2015,0.9754,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",PAN,Panama,2016,2016,0.95461,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",PRY,Paraguay,2012,2012,0.82659,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",PRY,Paraguay,2013,2013,0.90749,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",PRY,Paraguay,2014,2014,0.90686,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",PRY,Paraguay,2015,2015,0.94058,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",PRY,Paraguay,2016,2016,1.00072,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",PER,Peru,2012,2012,0.92215,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",PER,Peru,2013,2013,0.92605,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",PER,Peru,2014,2014,0.91887,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",PER,Peru,2015,2015,0.94767,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",PER,Peru,2016,2016,0.95911,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",SLE,Sierra Leone,2013,2013,0.94781,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",SLE,Sierra Leone,2017,2017,0.7826,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",SWZ,Eswatini,2014,2014,,a,Category not applicable
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",TLS,Timor-Leste,2016,2016,1.04593,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",TUN,Tunisia,2012,2012,1.02994,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",UGA,Uganda,2016,2016,0.81628,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",URY,Uruguay,2012,2012,1.0127,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",URY,Uruguay,2013,2013,,a,Category not applicable
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",URY,Uruguay,2014,2014,0.98897,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",URY,Uruguay,2015,2015,0.9902,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",URY,Uruguay,2016,2016,0.9996,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",YEM,Yemen,2013,2013,1.07034,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",ZMB,Zambia,2013,2013,0.97303,,
CR_1_Q3_LPIA,"Completion rate, primary education, middle quintile, adjusted location parity index (LPIA)",ZWE,Zimbabwe,2015,2015,,a,Category not applicable
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",MEX,Mexico,2012,2012,0.96911,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",MEX,Mexico,2014,2014,0.99807,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",MEX,Mexico,2016,2016,1.01765,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",ARM,Armenia,2016,2016,1.03289,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",BGD,Bangladesh,2014,2014,1.11297,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",BEN,Benin,2014,2014,0.79742,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",BOL,Bolivia (Plurinational State of),2012,2012,0.89085,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",BOL,Bolivia (Plurinational State of),2013,2013,0.91683,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",BOL,Bolivia (Plurinational State of),2014,2014,0.97004,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",BOL,Bolivia (Plurinational State of),2015,2015,0.93831,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",BRA,Brazil,2012,2012,0.86669,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",BRA,Brazil,2013,2013,0.88758,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",BRA,Brazil,2014,2014,0.89565,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",BRA,Brazil,2015,2015,0.92251,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",BRA,Brazil,2016,2016,0.91799,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",CMR,Cameroon,2014,2014,1.17097,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",TCD,Chad,2014,2014,,a,Category not applicable
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",CHL,Chile,2013,2013,1.00946,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",CHL,Chile,2015,2015,0.99576,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",COL,Colombia,2012,2012,0.93792,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",COL,Colombia,2013,2013,0.94747,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",COL,Colombia,2014,2014,0.951,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",COL,Colombia,2015,2015,,a,Category not applicable
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",COL,Colombia,2016,2016,0.9554,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",COG,Congo,2012,2012,0.79737,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",COG,Congo,2015,2015,0.8885,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",CRI,Costa Rica,2012,2012,0.99607,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",CRI,Costa Rica,2013,2013,1.01501,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",CRI,Costa Rica,2014,2014,0.97756,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",CRI,Costa Rica,2015,2015,0.96847,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",CRI,Costa Rica,2016,2016,1.02494,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",ECU,Ecuador,2012,2012,0.9678,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",ECU,Ecuador,2013,2013,0.9693,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",ECU,Ecuador,2014,2014,1.0012,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",ECU,Ecuador,2015,2015,0.96398,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",ECU,Ecuador,2016,2016,0.95113,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",SLV,El Salvador,2012,2012,0.85424,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",SLV,El Salvador,2013,2013,0.90395,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",SLV,El Salvador,2014,2014,0.9644,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",SLV,El Salvador,2015,2015,0.91517,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",SLV,El Salvador,2016,2016,0.90878,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",ETH,Ethiopia,2016,2016,,a,Category not applicable
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",HND,Honduras,2012,2012,0.8389,,
CR_1_Q3_F_LPIA,"Completion rate, primary education, middle quintile, female, adjusted location parity index (LPIA)",HND,Honduras,2013,2013,0.87947,,
